year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
2013,17470201.0,122642.0,810.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,810.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,122642.0,0.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,15703366.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,810.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,3171.0,0.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,15703366.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,810.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,10830201.0,0.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,44819.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,44819.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,44819.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,3150.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,3150.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,3150.0,0.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,0.0,17607856.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,0.0,803.0,182.725,180.74166666666667
2013,17470201.0,0.0,0.0,15000.0,0.0,0.0,182.725,180.74166666666667
2013,412534.0,632.0,166121.0,234488.0,701.0,163673.0,182.725,180.74166666666667
2013,9800.0,176.0,12414.0,2800.0,168.0,12219.0,182.725,180.74166666666667
2013,40366.0,39716.0,118.0,40366.0,39715.0,88.0,182.725,180.74166666666667
2013,100.0,209662.02763652444,2822.0,2989767.379872164,218877.40333407922,4607.0,182.725,180.74166666666667
2013,0.0,0.0,59.0,0.0,0.0,58.0,182.725,180.74166666666667
2013,459600.0,187191.0,185160.0,686000.0,405872.0,187530.0,182.725,180.74166666666667
2013,54830.0,74242.0,72873.0,4830.0,12622.0,56959.0,182.725,180.74166666666667
2013,18000.0,60.0,26757.0,2000.0,60.0,26676.0,182.725,180.74166666666667
2013,161000.0,51.0,271518.0,41000.0,34.0,301828.0,182.725,180.74166666666667
2013,223878.0,138016.0,21586.0,223878.0,138016.0,21580.0,182.725,180.74166666666667
2013,0.0,0.0,1617343.7729608521,0.0,0.0,1787136.5739105935,182.725,180.74166666666667
2013,9400.0,0.0,11793.0,2989767.379872164,0.0,11976.0,182.725,180.74166666666667
2013,10270000.0,2931591.0,406748.0,10520000.0,3073492.0,410011.0,182.725,180.74166666666667
2013,1653051.0,404151.0,2121765.0,1699346.0,481831.0,2134729.0,182.725,180.74166666666667
2013,0.0,0.0,95.0,0.0,0.0,37.0,182.725,180.74166666666667
2013,2610000.0,1161000.0,4526000.0,2610000.0,1272000.0,4963000.0,182.725,180.74166666666667
2013,0.0,7163.0,147616.0,0.0,7158.0,147394.0,182.725,180.74166666666667
2013,0.0,3.0,9.0,0.0,0.0,2.0,182.725,180.74166666666667
2013,19000.0,23633.0,106763.0,0.0,4558.0,106294.0,182.725,180.74166666666667
2013,0.0,0.0,11.0,0.0,0.0,9.0,182.725,180.74166666666667
2013,4681300.0,1675.0,839362.0,2675300.0,1651.0,1011709.0,182.725,180.74166666666667
2013,6782000.0,3719189.0,1125187.0,6677000.0,3718046.0,1630089.0,182.725,180.74166666666667
2013,298000.0,182.0,123486.0,249500.0,60.0,123393.0,182.725,180.74166666666667
2013,2000.0,29.0,1170.0,2989767.379872164,29.0,396.0,182.725,180.74166666666667
2013,0.0,149.0,5895.0,0.0,168.0,50400.0,182.725,180.74166666666667
2013,15000.0,1180.0,146020.0,0.0,0.0,146030.0,182.725,180.74166666666667
2013,584632.0,36337.0,3483501.0,381742.0,35336.0,3470951.0,182.725,180.74166666666667
2013,8791000.0,425787.0,1658728.0,8841000.0,451654.0,1748906.0,182.725,180.74166666666667
2013,8000.0,1719.0,112941.0,2989767.379872164,1715.0,112639.0,182.725,180.74166666666667
2013,0.0,1351.0,8705.0,0.0,0.0,7783.0,182.725,180.74166666666667
2013,0.0,117.0,777.0,0.0,119.0,777.0,182.725,180.74166666666667
2013,0.0,0.0,25.0,0.0,0.0,18.0,182.725,180.74166666666667
2013,0.0,106.0,244.0,0.0,98.0,235.0,182.725,180.74166666666667
2013,0.0,0.0,0.0,0.0,0.0,0.0,182.725,180.74166666666667
2013,0.0,31903.0,42017.0,0.0,31903.0,41774.0,182.725,180.74166666666667
2013,0.0,0.0,75.0,0.0,0.0,85.0,182.725,180.74166666666667
2013,2700.0,0.0,336.0,700.0,0.0,318.0,182.725,180.74166666666667
2013,145000.0,68629.0,139409.0,145000.0,68343.0,138015.0,182.725,180.74166666666667
2013,0.0,0.0,239.0,0.0,0.0,234.0,182.725,180.74166666666667
2013,0.0,3.0,612.0,0.0,3.0,612.0,182.725,180.74166666666667
2013,159000.0,67.0,839475.0,142000.0,66.0,883289.0,182.725,180.74166666666667
2013,0.0,0.0,10.0,0.0,0.0,10.0,182.725,180.74166666666667
2013,156000.0,19238.0,43148.0,221000.0,21185.0,43143.0,182.725,180.74166666666667
2013,39800.0,2172.0,1358.0,1200.0,1066.0,1677.0,182.725,180.74166666666667
2013,15000.0,695.0,248.0,2989767.379872164,199.0,251.0,182.725,180.74166666666667
2013,40600.0,762671.0,1396300.0,40600.0,763771.0,1388900.0,182.725,180.74166666666667
2013,1433049.0,882754.0,11023.0,1433049.0,882725.0,10767.0,182.725,180.74166666666667
2013,23000.0,865.0,22343.0,23000.0,865.0,22482.0,182.725,180.74166666666667
2013,0.0,4.0,122.0,0.0,4.0,117.0,182.725,180.74166666666667
2013,1088000.0,306736.0,50127.0,1245000.0,464248.0,49866.0,182.725,180.74166666666667
2013,452000.0,1753.0,127163.0,82000.0,1372.0,129090.0,182.725,180.74166666666667
2013,17000.0,20.0,107884.0,0.0,20.0,107876.0,182.725,180.74166666666667
2013,25000.0,18087.0,38017.0,0.0,48.0,37929.0,182.725,180.74166666666667
2013,1216011.0,89352.0,853457.0,1107000.0,87472.0,850582.0,182.725,180.74166666666667
2013,2536674.0,1166202.0,122823.0,2536674.0,1165935.0,122167.0,182.725,180.74166666666667
2013,0.0,138.0,99512.0,0.0,124.0,99069.0,182.725,180.74166666666667
2013,7571000.0,1948618.0,147493.0,7200000.0,1976498.0,140974.0,182.725,180.74166666666667
2013,0.0,0.0,40100.0,0.0,0.0,48000.0,182.725,180.74166666666667
2013,0.0,209662.02763652444,1.0,0.0,218877.40333407922,1787136.5739105935,182.725,180.74166666666667
2013,700000.0,182635.0,139905.0,701000.0,182636.0,139821.0,182.725,180.74166666666667
2013,75372.0,4065.0,200107.0,75372.0,3895.0,199990.0,182.725,180.74166666666667
2013,1612269.0,125094.0,125693.0,2287969.0,858088.0,126048.0,182.725,180.74166666666667
2013,3020559.0,1179530.0,1110777.0,1929059.0,1183599.0,1119215.0,182.725,180.74166666666667
2013,21100.0,258.0,2255.0,2600.0,239.0,2237.0,182.725,180.74166666666667
2013,11222000.0,2944566.0,416742.0,11725000.0,3434792.0,421782.0,182.725,180.74166666666667
2013,113227.0,13820.0,169935.0,113227.0,714.0,164321.0,182.725,180.74166666666667
2013,0.0,209662.02763652444,190.0,0.0,218877.40333407922,190.0,182.725,180.74166666666667
2013,1143000.0,108715.0,425118.0,1010000.0,39855.0,556202.0,182.725,180.74166666666667
2013,0.0,0.0,16185.0,2989767.379872164,218877.40333407922,16999.0,182.725,180.74166666666667
2013,2000.0,2292.0,113566.0,2989767.379872164,419.0,113559.0,182.725,180.74166666666667
2013,118000.0,31307.0,939728.0,65000.0,30901.0,938491.0,182.725,180.74166666666667
2013,0.0,0.0,10.0,0.0,0.0,10.0,182.725,180.74166666666667
2013,0.0,0.0,72560.0,0.0,0.0,71570.0,182.725,180.74166666666667
2013,48184100.0,7382817.0,5353112.0,49055100.0,8079817.0,5545112.0,182.725,180.74166666666667
2013,1240000.0,1238000.0,19773.0,1240000.0,1238000.0,19704.0,182.725,180.74166666666667
2013,16900.0,1890.0,2450.0,7400.0,1890.0,3040.0,182.725,180.74166666666667
2013,460000.0,79048.0,350275.0,540000.0,78866.0,348440.0,182.725,180.74166666666667
2013,0.0,15.0,1107.0,0.0,5.0,1080.0,182.725,180.74166666666667
2013,9656741.48409691,19.0,304.0,2989767.379872164,35.0,358.0,182.725,180.74166666666667
2013,9656741.48409691,199.0,36.0,2989767.379872164,199.0,33.0,182.725,180.74166666666667
2013,9656741.48409691,263.0,21213.0,2989767.379872164,208.0,21262.0,182.725,180.74166666666667
2013,9656741.48409691,44.0,56.0,2989767.379872164,23.0,30.0,182.725,180.74166666666667
2013,9656741.48409691,98.0,1999.0,2989767.379872164,4.0,1999.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,433.0,2989767.379872164,0.0,433.0,182.725,180.74166666666667
2013,9656741.48409691,19.0,519.0,2989767.379872164,19.0,507.0,182.725,180.74166666666667
2013,9656741.48409691,2.0,10.0,2989767.379872164,218877.40333407922,8.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,1617343.7729608521,2989767.379872164,0.0,1787136.5739105935,182.725,180.74166666666667
2013,9656741.48409691,51.0,50.0,2989767.379872164,26.0,49.0,182.725,180.74166666666667
2013,9656741.48409691,49.0,82.0,2989767.379872164,49.0,79.0,182.725,180.74166666666667
2013,9656741.48409691,18.0,74.0,2989767.379872164,218877.40333407922,48.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,16494.0,2989767.379872164,0.0,16494.0,182.725,180.74166666666667
2013,9656741.48409691,1.0,288.0,2989767.379872164,0.0,288.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,9.0,2989767.379872164,0.0,0.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,0.0,2989767.379872164,0.0,0.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,146.0,2989767.379872164,0.0,133.0,182.725,180.74166666666667
2013,9656741.48409691,18.0,14525.0,2989767.379872164,18.0,14030.0,182.725,180.74166666666667
2013,9656741.48409691,3.0,79.0,2989767.379872164,3.0,31.0,182.725,180.74166666666667
2013,9656741.48409691,626.0,1053.0,2989767.379872164,625.0,965.0,182.725,180.74166666666667
2013,9656741.48409691,436.0,2.0,2989767.379872164,436.0,21.0,182.725,180.74166666666667
2013,9656741.48409691,1.0,138.0,2989767.379872164,1.0,138.0,182.725,180.74166666666667
2013,9656741.48409691,50.0,131.0,2989767.379872164,50.0,131.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,483.0,2989767.379872164,0.0,483.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,1617343.7729608521,2989767.379872164,0.0,1787136.5739105935,182.725,180.74166666666667
2013,9656741.48409691,0.0,5.0,2989767.379872164,0.0,5.0,182.725,180.74166666666667
2013,9656741.48409691,6.0,2098.0,2989767.379872164,60.0,2086.0,182.725,180.74166666666667
2013,9656741.48409691,193.0,1617343.7729608521,2989767.379872164,193.0,1787136.5739105935,182.725,180.74166666666667
2013,9656741.48409691,0.0,12.0,2989767.379872164,0.0,12.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,0.0,2989767.379872164,218877.40333407922,0.0,182.725,180.74166666666667
2013,9656741.48409691,1368.0,16312.0,2989767.379872164,1367.0,16499.0,182.725,180.74166666666667
2013,9656741.48409691,109.0,28806.0,2989767.379872164,120.0,43289.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,2540.0,2989767.379872164,218877.40333407922,2551.0,182.725,180.74166666666667
2013,9656741.48409691,29.0,429.0,2989767.379872164,29.0,495.0,182.725,180.74166666666667
2013,9656741.48409691,98.0,883.0,2989767.379872164,98.0,882.0,182.725,180.74166666666667
2013,9656741.48409691,199.0,519.0,2989767.379872164,199.0,487.0,182.725,180.74166666666667
2013,9656741.48409691,8.0,24.0,2989767.379872164,55.0,23.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,104.0,2989767.379872164,0.0,92.0,182.725,180.74166666666667
2013,9656741.48409691,34.0,90.0,2989767.379872164,30.0,88.0,182.725,180.74166666666667
2013,9656741.48409691,2.0,2193.0,2989767.379872164,0.0,2002.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,259.0,2989767.379872164,0.0,259.0,182.725,180.74166666666667
2013,9656741.48409691,216.0,1379.0,2989767.379872164,191.0,1386.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,1641.0,2989767.379872164,0.0,1641.0,182.725,180.74166666666667
2013,9656741.48409691,305.0,212.0,2989767.379872164,305.0,186.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,305.0,2989767.379872164,0.0,304.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,15.0,2989767.379872164,0.0,16.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,15.0,2989767.379872164,0.0,569.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,583.0,2989767.379872164,0.0,16.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,583.0,2989767.379872164,0.0,569.0,182.725,180.74166666666667
2013,9656741.48409691,203.0,682.0,2989767.379872164,177.0,354.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,389.0,2989767.379872164,0.0,329.0,182.725,180.74166666666667
2013,9656741.48409691,0.0,1617343.7729608521,2989767.379872164,0.0,1787136.5739105935,182.725,180.74166666666667
2013,9656741.48409691,0.0,299.0,2989767.379872164,0.0,285.0,182.725,180.74166666666667
2013,9656741.48409691,465.0,121912.0,2989767.379872164,581.0,101053.0,182.725,180.74166666666667
2013,9656741.48409691,685.0,1806.0,2989767.379872164,685.0,1806.0,182.725,180.74166666666667
2013,9656741.48409691,396696.0,568847.0,2989767.379872164,396328.0,568509.0,182.725,180.74166666666667
2013,9656741.48409691,93.0,45.0,2989767.379872164,93.0,45.0,182.725,180.74166666666667
2013,9656741.48409691,38.0,323.0,2989767.379872164,25.0,100.0,182.725,180.74166666666667
2013,9656741.48409691,721.0,419.0,2989767.379872164,67.0,406.0,182.725,180.74166666666667
2013,9656741.48409691,490.0,163928.0,2989767.379872164,651.0,163918.0,182.725,180.74166666666667
2013,9656741.48409691,25.0,70.0,2989767.379872164,24.0,68.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,1.0,2989767.379872164,218877.40333407922,1787136.5739105935,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,44.0,2989767.379872164,218877.40333407922,44.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,8.0,2989767.379872164,218877.40333407922,8.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,14484.0,2989767.379872164,218877.40333407922,16594.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,71.0,2989767.379872164,218877.40333407922,10.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,20.0,2989767.379872164,218877.40333407922,18.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,19.0,2989767.379872164,218877.40333407922,17.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,14.0,2989767.379872164,218877.40333407922,26.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,0.0,2989767.379872164,218877.40333407922,0.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,15.0,2989767.379872164,218877.40333407922,1.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,28.0,2989767.379872164,218877.40333407922,26.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,167.0,2989767.379872164,218877.40333407922,167.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,200.0,2989767.379872164,218877.40333407922,100.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,4.0,2989767.379872164,218877.40333407922,4.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,0.0,2989767.379872164,218877.40333407922,0.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,36.0,2989767.379872164,218877.40333407922,36.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,773.0,2989767.379872164,218877.40333407922,691.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,20506.0,2989767.379872164,218877.40333407922,6.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,10.0,2989767.379872164,218877.40333407922,9.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,1.0,2989767.379872164,218877.40333407922,1787136.5739105935,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,500.0,2989767.379872164,218877.40333407922,500.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,66.0,2989767.379872164,218877.40333407922,0.0,182.725,180.74166666666667
2013,9656741.48409691,209662.02763652444,1617343.7729608521,2989767.379872164,0.0,1787136.5739105935,182.725,180.74166666666667
